"","V1","V2","V3"
"3",-0.054693375025708,-0.0823441201595994,0.0297060694567475
"3",-0.0696276236586111,-0.10481311793679,0.037819072848954
"3",-0.0323742670667022,-0.0487466491303064,0.0175893161021239
"3",-0.0453859231673853,-0.068333028971881,0.0246571032218815
"3",-0.036206429221061,-0.054513710648087,0.0196685504449617
"3",-0.0361400821361377,-0.0544164923292345,0.0196331887086708
"3",-0.0338139903673348,-0.0509144346787224,0.0183715128509539
"3",-0.0325774826250152,-0.0490526315214166,0.0176997232867323
"3",-0.032980727015787,-0.0496597970633486,0.0179188055306384
"3",-0.0845935183610932,-0.127255658635747,0.0459199522128574
"3",-0.0705092337569199,-0.106134978614184,0.0382966584181457
"3",-0.0358295321375672,-0.053949171126843,0.019466523596147
"3",-0.0326030605399941,-0.0490911439659267,0.0177136197109061
"3",-0.0427803111514265,-0.0644034101488463,0.0232395255621646
"3",-0.0692885818770506,-0.104271358245904,0.0376259998746479
"3",-0.0354381866767143,-0.0533589895115425,0.0192537275430574
"3",-0.0337763563623596,-0.0508560276367539,0.0183507231684468
"3",-0.0590147565245936,-0.0888429211480836,0.0320577305427298
"3",-0.0479407153863908,-0.07215806872252,0.0260338827549369
"3",-0.034095000979946,-0.0513343808980281,0.0185235587884474
"3",-0.0529579229975523,-0.0797307014311669,0.0287683169633413
"3",-0.0343368191860953,-0.0516954408495791,0.0186543363823431
"3",-0.0677372773051902,-0.101936372925522,0.0367756105076983
"3",-0.0652731351989478,-0.0982308156657927,0.0354441330599126
"3",-0.0406731313444521,-0.061239869854442,0.0220953796659431
"3",-0.0552297908360175,-0.0831439012088844,0.0299981484975377
"3",-0.0570957275118553,-0.0859437514160197,0.0310085860963704
"3",-0.0340950062631482,-0.0513375554544284,0.0185241860932795
"3",-0.0632949531945788,-0.0952502903888339,0.03436337559321
"3",-0.0432506745806888,-0.0651193844612792,0.0234958967457654
"3",-0.0385231836384146,-0.058004812792732,0.0209298918324325
"3",-0.0869706729507821,-0.130822556144401,0.0472082313045559
"3",-0.0566691667830077,-0.085314812289972,0.0307845157183817
"3",-0.0321717365535393,-0.048440790560502,0.0174791025938884
"3",-0.059855509500032,-0.0901050693483647,0.0325047966535162
"3",-0.0296599059686978,-0.0446595811401079,0.0161145820766742
"3",-0.0384736854137081,-0.0579300076505812,0.0209007905768844
"3",-0.0597197321217149,-0.0899060300430661,0.0324392551073659
"3",-0.0555764435836331,-0.0836732518215889,0.0301883179865832
"3",-0.0841741414017833,-0.126675360519127,0.0457079968651608
"3",-0.0323641935971863,-0.0487314821329581,0.0175838433722156
"3",-0.0656702240929082,-0.0988549578453382,0.0356703019625999
"3",-0.0691461410928806,-0.104082856844098,0.0375565948998332
"3",-0.0659027330479617,-0.0991973780530951,0.0357933983308878
"3",-0.0372785620307384,-0.0561294167533278,0.0202518257999454
"3",-0.0472693033910248,-0.0711607966848624,0.0256786143060788
"3",-0.0373326413272584,-0.0562123118491837,0.0202831178605503
"3",-0.0341063519008249,-0.0513546358897344,0.0185303490274012
"3",-0.0322267174726809,-0.0485203118724598,0.0175066943524471
"3",-0.0588708934296537,-0.0886320860419712,0.0319768769124195
"3",-0.0339309092029833,-0.0510904774714986,0.0184350338001666
"3",-0.0507600325608679,-0.0764217752527029,0.0275757679161162
"3",-0.0323942359656122,-0.0487767177881737,0.0176001658722139
"3",-0.0324864077360757,-0.0489155004052498,0.0176502424407167
"3",-0.0444074497634865,-0.0668617292207788,0.0241221576863395
"3",-0.0307065520882665,-0.0462355477993937,0.0166832382725251
"3",-0.0661981970957168,-0.0996455521242917,0.0359511402406252
"3",-0.0645303489928338,-0.0971224434120094,0.0350481187988017
"3",-0.0395201135884719,-0.059504229465624,0.0214711662458065
"3",-0.0468471842748559,-0.070532427474934,0.0254490123259568
"3",-0.075108457078936,-0.113065229683047,0.0407903547088505
"3",-0.0301657113501294,-0.0454211891147448,0.0163893933376066
"3",-0.0528252790991087,-0.0795240129466869,0.0286925846197127
"3",-0.066879034610422,-0.100659668600213,0.0363185720874631
"3",-0.072577469491856,-0.109221174993235,0.0393920763864083
"3",-0.0422026121389154,-0.0635444325734818,0.0229286881842789
"3",-0.0643648398801854,-0.0969024502364946,0.0349639952778921
"3",-0.0175061598876885,-0.0156482393262114,-0.0747909299595632
"3",-0.0626399455566196,-0.0942668663775341,0.0340197195672833
"3",-0.0397753314972319,-0.0598860968695886,0.0216078247779456
"3",-0.0307769334240231,-0.0463415219025033,0.0167214768869524
"3",-0.0756323693737529,-0.113853263966964,0.0410745591362404
"3",-0.038962587106987,-0.0586662232610347,0.0211673888871353
"3",-0.0331633051806024,-0.0499339288958314,0.0180178463026148
"3",-0.0749308063468399,-0.112783774624432,0.0406897045169902
"3",-0.0451335751721259,-0.0679503218028662,0.0245106221091441
"3",-0.0406755248905888,-0.0612404558947598,0.0220981740036865
"1",-0.0484192653266323,0.03510544794568,0.00502288948185906
"1",-0.0482797890195177,0.0350043257389863,0.00500842162434686
"1",-0.053839862194788,0.0390353786569434,0.005585151219634
"1",-0.0679091434587687,0.04923334670918,0.00704459593012823
"1",-0.0469228057282545,0.0340204879633954,0.00486766102559671
"1",-0.0549942871301364,0.0398723146388218,0.00570489189429349
"1",-0.0546834575689916,0.0396463151400106,0.00567278023456098
"1",-0.0466504494993591,0.03382302514419,0.00483940919994978
"3",-0.0356540189824284,-0.0536835365694473,0.0193709013660034
"1",-0.0615401340238051,0.0446177508884515,0.00638381538701314
"3",-0.0356715107420046,-0.0537102268444525,0.0193804739728932
"1",-0.0505511106354722,0.0366488230323782,0.00524446210808743
"1",-0.0500014966599731,0.0362525813563947,0.00518701271722809
"1",-0.0524500557285769,0.0380277831013085,0.00544099380629924
"1",-0.0620229554926705,0.044967762370447,0.00643389059113396
"1",-0.0787533342231157,0.0570831867186061,0.00817107689803468
"3",-0.0416548777213049,-0.062714314197862,0.0226300679730148
"1",-0.0783704930567493,0.0568162033538807,0.00812931725128909
"3",-0.0354698383063224,-0.0534053078190559,0.0192706594277481
"1",-0.0866429805750616,0.0627967818088988,0.0089833714618401
"3",-0.035030604739921,-0.0527439626736538,0.0190320306790683
"3",-0.0353084292450861,-0.0531633834762652,0.0191831865136551
"3",-0.0364742529057137,-0.0549173729050622,0.0198162874616117
"1",-0.0534084542888694,0.0387226142439422,0.00554040384271822
"1",-0.0467328489260444,0.0338820515711613,0.00484809743231867
"1",-0.0686090167489958,0.0497411334983819,0.00711708256432435
"1",-0.0454202438352883,0.0329310952638807,0.00471179753522864
"1",-0.0816235712539009,0.059171833254412,0.00846365317656574
"1",-0.0497081940935544,0.0360399350200427,0.00515658886513296
"1",-0.0374293483878883,0.0271373770119964,0.00388285909692066
"1",-0.0523245952292807,0.0379355178283076,0.00542823793113258
"1",-0.0569533304081224,0.041292012598484,0.00590819428700183
"3",-0.0360854747529438,-0.0543320337512658,0.0196050792946205
"3",-0.0190141550416192,-0.0169877020048682,-0.0812083239529117
"3",-0.0358072333209109,-0.0539120815096266,0.0194537168787676
"1",-0.0514732132172297,0.0373195788008972,0.00533966994459487
"1",-0.0433665759359554,0.0314415988831089,0.0044988671863728
"1",-0.0512049414153892,0.0371228863786027,0.00531139758941322
"1",-0.0738247701205463,0.0535085248339223,0.00765675071682939
"1",-0.0466460228775375,0.0338198144547321,0.00483895008413914
"1",-0.0476340446420113,0.0345361508410049,0.0049414384508143
"1",-0.0476821506096263,0.0345689908402756,0.00494682968019512
"1",-0.0404966502505226,0.0293613154794011,0.004201051892692
"1",-0.0432706962876064,0.0313726075607436,0.00448881794593667
"1",-0.0744749412274755,0.0539927862598564,0.00772539630806055
"1",-0.055109536453318,0.0399533549076348,0.00571568681714669
"1",-0.0537404764620511,0.0389618001218299,0.00557514242021482
"1",-0.0687050408112704,0.0498089830399084,0.00712738603733104
"1",-0.0717918382565236,0.052042188104813,0.00744578587777407
"1",-0.0882969064604361,0.0640081215282329,0.00915500417774125
"1",-0.0440807419789924,0.0319599172271106,0.00457284709382213
"1",-0.0523145872167552,0.0379293784095021,0.00542642738776815
"1",-0.0777994878627177,0.0563848327728937,0.00807356619063818
"1",-0.0461202197833809,0.0334385964826833,0.00478440765425648
"1",-0.0447478705259208,0.0324436065163075,0.00464205055105969
"1",-0.0541805435332002,0.039281901930551,0.00562057909763018
"1",-0.0702260312843251,0.0509064539140565,0.00728438476000172
"1",-0.0688308351910154,0.0498983814590941,0.00713982698005414
"3",-0.0355698909899828,-0.0535569608862856,0.0193252146304893
"1",-0.0708842143314248,0.0513903263024352,0.007353020171655
"1",-0.0627322282451513,0.045481930747798,0.0065074506807749
"1",-0.0892183745906737,0.0646785901155312,0.00925371750412788
"1",-0.0432220510877838,0.0313367472495581,0.00448388804574886
"1",-0.0645680496696152,0.0468127399253511,0.00669784459859539
"1",-0.0783689811978372,0.056808062406893,0.0081305487769693
"1",-0.0808103421731914,0.0585827897980817,0.00837816378067185
"1",-0.0568272256680282,0.0412011394585431,0.00589500674302009
"1",-0.0735490353436142,0.0533227132541845,0.0076291837096649
"1",-0.0845145966954715,0.0612601964627552,0.00876804198270242
"1",-0.0520362876526328,0.0377273423389538,0.00539816638982541
"3",-0.0369501203227432,-0.0556342570883515,0.0200748905926862
"1",-0.0525957570441378,0.038133094108955,0.00545523429878084
"1",-0.0713757080400507,0.0517394289277923,0.00740539555168916
"1",-0.0941888301418926,0.0682785290877086,0.00976921238644663
"1",-0.0564613405464833,0.0409352029566208,0.00585719120457937
"1",-0.0703645270258981,0.0510123671887899,0.00729937842417499
"1",-0.0727253906752762,0.0527225597892395,0.00754439907012274
"1",-0.0660918235865704,0.0479143186760086,0.00685465807903818
"1",-0.0584927776506264,0.0424085956553931,0.0060677563367155
"1",-0.0699426736805141,0.0507086962322421,0.00725521703242346
"1",-0.0814602870811836,0.0590341342767148,0.0084528540221233
"1",-0.05439599879062,0.0394385680946719,0.00564283568293427
"1",-0.067296677751594,0.0487876215412391,0.0069785865554386
"1",-0.0859884877262378,0.0623339781782847,0.00891971396051883
"1",-0.0584384509083413,0.0423676003937673,0.00606243914813987
"1",-0.0861880977016,0.0624756215381861,0.00894099900197196
"1",-0.0839637369855014,0.0608649579634162,0.00871015425357976
"1",-0.0617414772449257,0.0447626955848751,0.00640489750628009
"1",-0.0573438106984843,0.0415736141732825,0.00594740679867786
"1",-0.0846101273680324,0.0613308043642601,0.00877264946513368
"1",-0.0608976041365841,0.0441493082391641,0.00631591734789844
"1",-0.0828801598427992,0.060081419812503,0.00859176247904549
"1",-0.0639931221358207,0.0463941764454884,0.00663857249455657
"1",-0.0877582037944285,0.0636156129602615,0.0091017717857064
"1",-0.062860645793066,0.045575023260377,0.00652076909809741
"1",-0.0845050697943405,0.0612582935631104,0.00876606911459598
"1",-0.0923684271095385,0.0669348740535571,0.00958539642279194
"1",-0.0726679411114899,0.0526773664334022,0.00753727414399837
"1",-0.0879277831407875,0.0637326293616347,0.00911596091849063
"1",-0.0630631674995927,0.045717583621417,0.00654261046244649
"1",-0.0804368314108189,0.0583137349294077,0.00834356493313118
"1",-0.0686547914157221,0.0497731269054377,0.00712206326951493
"1",-0.0872054812142296,0.063213883096656,0.00904626471331642
"1",-0.0750103291981758,0.0543773116611447,0.00778160547061067
"1",-0.0667968533821412,0.048424514705777,0.0069281716464605
"1",-0.0706236158077188,0.0511959648690265,0.00732467950539415
"3",-0.0356540189824284,-0.0536835365694473,0.0193709013660034
"1",-0.0583490885633286,0.0423044286108719,0.00605285312300922
"1",-0.0775916896627987,0.0562484844832768,0.00804593861499357
"1",-0.0749841647685637,0.0543619115992716,0.00777819013047634
"1",-0.0778438816771899,0.0564225931634896,0.00807079245533335
"1",-0.0710449158760658,0.0515035429048697,0.00736758221965354
"1",-0.0510272555975818,0.0369942580666862,0.00529328041185257
"1",-0.0574732397683481,0.0416668493100786,0.00596129448255422
"1",-0.0867405947827497,0.0628754386081961,0.00899838186391778
"1",-0.0951250439493335,0.0689404566313465,0.00986947359229
"1",-0.100896551718552,0.073128500279843,0.0104613930577941
"1",-0.065485371103169,0.0474726482794592,0.00678775669715764
"1",-0.0519842454339402,0.0376900751873445,0.00539267746820797
"1",-0.0512481302888484,0.037154420393503,0.00531671109285581
"3",-0.0360089606402762,-0.0542166932111633,0.0195634840731083
"1",-0.0832748320916367,0.0603650493065989,0.00863553932193954
"1",-0.0682131790956578,0.0494442495839692,0.007073375218065
"1",-0.0793354390793208,0.0575107049384197,0.00822809459450432
"1",-0.0700661215538949,0.0507981772014658,0.00726801839798514
"1",-0.0927256934288712,0.06719661980812,0.00962185846351682
"1",-0.0431106733407464,0.0312565848616805,0.0044722180452544
"1",-0.0781208351815298,0.0566316760978701,0.00810413820270998
"1",-0.08812419761156,0.0638786343933297,0.00913797113510607
"3",-0.0372707035633869,-0.0561162281295182,0.0202489128624364
"1",-0.072979646905302,0.0528890210786421,0.00757241465244651
"1",-0.0821486861300811,0.0595337879932279,0.00852307893566065
"1",-0.0629868759595222,0.0456649800197325,0.00653416609765384
"1",-0.0525289571279381,0.0380849876008791,0.00544917803620633
"1",-0.0483527877242243,0.0350572508190744,0.00501599373495478
"1",-0.0699785448976498,0.0507346969224991,0.00725893681680271
"1",-0.055602014204649,0.040312901552645,0.0057679266878086
"1",-0.0453569685314624,0.0328852196117825,0.00470523395264489
"3",-0.0412086570495776,-0.062042291838124,0.022387626640052
"1",-0.0725574433427795,0.0525980075444964,0.00752753932020021
"1",-0.0568007808403203,0.0411801165647936,0.00589262827746559
"1",-0.0804876907889037,0.0583493109239873,0.0083422274656887
"1",-0.0517582700678767,0.0375213092432328,0.00536775782582874
"3",-0.0370545193948671,-0.0557908330605422,0.0201314867949619
"1",-0.0488226232687967,0.0353961755356297,0.00506368254212909
"1",-0.0504855679945683,0.0366018633024718,0.0052370231953107
"3",-0.0372560187279661,-0.0560953214301602,0.0202411722732991
"1",-0.0492751427291733,0.0357255115537009,0.00511175889549603
"1",-0.054505367453294,0.0395178582727725,0.00565417978355809
"1",-0.0712656324820372,0.051661694089758,0.00739357680546079
"1",-0.0543789320156496,0.0394261929220644,0.00564106543575532
"1",-0.0717978366821545,0.0520534003323838,0.00744759366566442
"1",-0.0626224110839335,0.045400547125387,0.00649452760302976
"1",-0.0601358101626543,0.0435930613144673,0.0062382659518181
"1",-0.0770094704196511,0.0558246449374447,0.00798921148691254
"1",-0.0661483101984339,0.0479576094071701,0.00686185908388036
"1",-0.0626534716799232,0.0454239402984004,0.00649945967753833
"1",-0.0866819397122775,0.0628282538612437,0.00899322399006268
"1",-0.07703498577381,0.055835416458733,0.00798923790775191
"1",-0.0775949366799569,0.0562509589139697,0.00804663600259078
"1",-0.0927612210378485,0.067230222382267,0.00962399209063666
"1",-0.0842143242511896,0.0610484393252244,0.00873428935979266
"1",-0.0570069494057267,0.0413314328860856,0.0059136475743799
"1",-0.0648348719682079,0.0469971967664351,0.00672728166901776
"1",-0.0686628482428836,0.0497773472411286,0.0071232176022063
"1",-0.0850945513205485,0.0616692096652638,0.00883038502259807
"1",-0.0696541542171094,0.0504964760531828,0.00722590522679419
"1",-0.0513258607729725,0.0372127485411442,0.00532438559508452
"1",-0.0960719736103327,0.0696292995162938,0.00996205570886386
"3",-0.036182402640117,-0.0544779088906109,0.0196577250682369
"1",-0.0924728530466914,0.0670257805057506,0.00959321640672404
"1",-0.0749809324362427,0.054358439737007,0.00777807769291257
"1",-0.0523303663751679,0.0379384461559252,0.00542627674093965
"1",-0.0897915279356629,0.0650899358926771,0.00931391098332864
"1",-0.0572439851507602,0.0415018195229191,0.00593851969572032
"1",-0.059560617389913,0.0431820916326509,0.00617863467364382
"1",-0.0856618800713904,0.0620897160343797,0.00888489930384138
"1",-0.0614077374125873,0.0445217734733313,0.00637008388383496
"2",-0.0351989356619556,-0.0314464635017063,-0.15030680356266
"2",-0.0279833731988653,-0.0250106411874302,-0.119549639588828
"3",-0.0138957896838016,-0.0124201791341453,-0.0593684041485887
"3",-0.0147114959426108,-0.0131493719264798,-0.0628541519288222
"2",-0.0329752072415937,-0.0294666214965347,-0.14082744147256
"3",-0.0154551029499499,-0.0138143896377508,-0.066029521907743
"3",-0.0156083920780943,-0.0139512782037027,-0.0666856954549
"2",-0.0265538041556855,-0.0237346058039111,-0.113437209285006
"2",-0.038958891511728,-0.0348048070102085,-0.166323263714821
"3",-0.0393378065827709,-0.0592311497357482,0.021371190832196
"2",-0.0273353641908733,-0.0244294095240281,-0.116776695048695
"2",-0.0548344571827099,-0.0489472666916716,-0.233493855136964
"2",-0.0371604861057461,-0.033207206484488,-0.158665568077951
"3",-0.0145384146316815,-0.0129923517833382,-0.0621068102280636
"3",-0.0138590073340587,-0.0123872979245046,-0.0592112189863646
"2",-0.0453868346201728,-0.0404427176651854,-0.193263094011197
"2",-0.0590755845560085,-0.0527431394520013,-0.252634412660218
"2",-0.042955252055331,-0.0383597671842975,-0.183341287432722
"2",-0.0233768068233124,-0.0208946970744101,-0.09987761796166
"2",-0.0195584855587744,-0.0174820694839982,-0.0835654012004242
"2",-0.0195771040378742,-0.017496248082627,-0.0836382905738054
"2",-0.0422513851224863,-0.0377455685780538,-0.180346278280481
"2",-0.0303126887904253,-0.0270911938511443,-0.12949227238272
"2",-0.0620693917478448,-0.0556347025540992,-0.265340116914476
"2",-0.0465052963031414,-0.0415326877802526,-0.198296171686294
"2",-0.0516069662341304,-0.0460841052821525,-0.220227698009162
"3",-0.0164088694248317,-0.0146670285458694,-0.0701048018079806
"2",-0.0333572961175861,-0.0297944839698239,-0.142431357059141
"2",-0.0233784862392306,-0.0208961974743613,-0.099884804285796
"2",-0.0328977014413453,-0.0293947203096482,-0.140473811128737
"2",-0.0282218213491014,-0.0252180613436989,-0.120545821249554
"2",-0.0388970542666194,-0.0347472401748056,-0.166076565836241
"2",-0.029034801388194,-0.0259498490963634,-0.124038110002672
"2",-0.0304162361848703,-0.0271804084800241,-0.12992531270952
"2",-0.0239312546555846,-0.0213922354448005,-0.102229587358754
"2",-0.0638248081670932,-0.0570309179299517,-0.273285712918913
"2",-0.0514352308950373,-0.045843836103508,-0.218992785072204
"2",-0.0318667384771154,-0.028480022551508,-0.136087831987731
"2",-0.0315444571788787,-0.0281850300310846,-0.134628086143928
