"","V1","V2","V3","V4","V5","V6"
"1",0.404275307150031,0.512828285553176,-0.59425055630484,-0.110107220225262,0.439471887119708,0.123189944323529
"2",0.281841072281474,0.0444327932123062,0.44027473000714,-0.850466309536734,-0.0368935850912142,0.00976824967977555
"3",0.287535684043825,0.19164363708372,-0.14424413305539,0.11329542942316,-0.83010350849847,0.397343538636561
"4",0.429745436670619,0.172857467936249,0.667043394148341,0.50894549435236,0.251663245195426,0.13465645383214
"5",0.35007070360514,0.218901803760697,-0.0535511873888708,0.157521949098792,-0.311188175280796,-0.839650837095089
"6",0.434669712042296,-0.860550403042909,-0.242630977865278,0.0523808327518981,0.0875485020855492,0.0351704702653808
